Borough,Location Name,Type,latitude,longitude,Rating,Overall Sentiment Score,Negative Score,Neutral Score,Positive Score,Main Issues,Emotion Keywords,Review Count,Unnamed: 0,LSOA
Hammersmith and Fulham,The Great Commission Ministry,Church,51.5028479,-0.2226009,5.0,0.5693323949972788,0.2,0.4,0.4,"Aesthetics, General","great (18), good (9), safe (3), tidy (3), messy (3), lovely (3)",6,,E01001857
Hammersmith and Fulham,Holy Trinity Catholic Church,Church,51.4948157,-0.2166618,4.7,0.757994544506073,0.0,0.0,1.0,"Accessibility, Noise, Atmosphere, Aesthetics, General","lovely (12), easy (9), calm (9), difficult (9), charming (9), silent (9), wonderful (9), messy (6), good (3), safe (3)",89,,E01001869
Hammersmith and Fulham,St Mary's West Kensington,Church,51.493693,-0.2144826,4.6,0.5336665491263072,0.2,0.6,0.2,General,good (9),24,,E01001871
Hammersmith and Fulham,"St Stephen & St Thomas Church, Shepherd’s Bush",Church,51.5057641,-0.2290136,4.5,0.6907542765140533,0.0,0.3333333333333333,0.6666666666666666,"Traffic, Accessibility, General","easy (15), walking (9), excellent (9), flow (9), good (3), messy (3), neat (3), near (3), new (3)",44,,E01001941
Hammersmith and Fulham,New Testament Church of God Inc,Church,51.5066094,-0.230915,4.5,0.0,0.0,0.0,0.0,,,2,,E01001945
Hammersmith and Fulham,Tasso Baptist Church,Church,51.4860344,-0.212942,4.8,0.5112333496411642,0.0,1.0,0.0,,lovely (3),4,,E01001892
Hammersmith and Fulham,Ministry,Church,51.50717909999999,-0.2386184,5.0,0.0,0.0,0.0,0.0,,,1,,E01001954
Hammersmith and Fulham,"St Augustine's Catholic Church, Hammersmith",Church,51.49056,-0.2230062,4.7,0.6787718296051025,0.0,0.4,0.6,"Accessibility, Noise, Comfort, Cleanliness, Atmosphere, Maintenance, Traffic, Aesthetics","busy (21), peaceful (12), near (9), welcoming (9), comfortable (9), beautiful (9), lovely (6), maintained (6)",114,,E01001900
Hammersmith and Fulham,"St Peter's Church, Hammersmith",Church,51.4913823,-0.2421178,4.5,0.5203915576140086,0.2,0.4,0.4,"Aesthetics, Noise, Atmosphere, General","peaceful (12), excellent (9), great (9), active (9), messy (8), attractive (6), lovely (3), good (3), safe (3)",28,,E01001933
Hammersmith and Fulham,"Church of the Holy Ghost and St Stephen, Shepherd's Bush",Church,51.5011246,-0.2412137,4.8,0.6401610513528188,0.0,0.2,0.8,"Noise, Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","beautiful (18), old (12), wonderful (9), cozy (9), welcoming (9), great (9), amazing (9), quiet (9), peaceful (9), clean (9), parking (6), tidy (3), spotless (3)",64,,E01001858
Hammersmith and Fulham,Livat Car Park,Parking,51.4942309,-0.2276129,3.8,0.6722054958343506,0.0,0.4,0.6,"Accessibility, Safety, Cleanliness, Maintenance, Traffic, General","parking (48), safe (18), convenient (18), clean (18), easy (9), cars (9), central (9), secure (9), good (9), tidy (6), walking (3), noisy (3), pretty (3), near (3)",177,,E01001898
Hammersmith and Fulham,Hammersmith Black Road Car Park,Parking,51.492097,-0.226955,2.3,0.6283080776532491,0.0,0.3333333333333333,0.6666666666666666,"Traffic, General","bad (9), good (9), parking (9), noisy (6), pretty (3), walking (3)",3,,E01001899
Hammersmith and Fulham,Motorcycle Parking Bay,Parking,51.4942955,-0.226122,5.0,0.8669129014015198,0.0,0.0,1.0,General,excellent (9),1,,E01001898
Hammersmith and Fulham,St. Augustine Car Park Hammersmith - Green Parking,Parking,51.4906739,-0.2232627,4.1,0.7370303452014924,0.2,0.0,0.8,"Accessibility, Safety, Maintenance, Traffic, Aesthetics, General","parking (33), great (27), safe (12), cars (9), lovely (9), easy (9), messy (6), tidy (6), noisy (6), good (3), active (3)",29,,E01001900
Hammersmith and Fulham,ParkBee Green Parking - St Augustine Car Park,Parking,51.49083,-0.223188,4.0,0.6447083652019501,0.2,0.2,0.6,"General, Traffic, Accessibility, Safety","parking (57), easy (39), cars (21), secure (18), great (18), good (12), vehicle (9), excellent (9), tidy (6), safe (3), noisy (3)",38,,E01001900
Hammersmith and Fulham,Novotel,Parking,51.49209889999999,-0.2209588,4.0,0.5191413809855779,0.1666666666666666,0.5,0.3333333333333333,"Aesthetics, Safety, General","good (9), great (6), lovely (6), secure (3), cars (3), parking (3)",6,,E01001898
Hammersmith and Fulham,ParkBee Novotel Hotel London West - Hammersmith,Parking,51.49226160000001,-0.2199303,4.4,0.4991667409737905,0.3333333333333333,0.3333333333333333,0.3333333333333333,"Accessibility, Safety, Cleanliness, Atmosphere, Maintenance, Traffic, General","parking (15), safe (12), great (9), clean (9), tidy (9), easy (9), near (9), busy (9), new (9), cars (6), vehicle (3)",26,,E01001898
Hammersmith and Fulham,17 Welstead Way Parking,Parking,51.4952056,-0.2478236,2.4,0.7226966301600138,0.0,0.3333333333333333,0.6666666666666666,"Maintenance, Safety","broken (18), cars (15), parking (12), security (9), safe (3), noisy (3)",7,,E01002574
Hammersmith and Fulham,Hire Cycle Parking,Parking,51.49688929999999,-0.2494656,5.0,0.0,0.0,0.0,0.0,,,1,,E01002574
Hammersmith and Fulham,YourParkingSpace - Premier Inn London Chiswick parking,Parking,51.48649539999999,-0.2540333999999999,4.0,0.6290903886159261,0.0,0.0,1.0,"Traffic, Accessibility, General","good (9), parking (9), walking (3), near (3)",1,,E01002569
Hammersmith and Fulham,W12,Parking,51.503212,-0.2189713,4.0,0.0,0.0,0.0,0.0,,,2,,E01001857
Hammersmith and Fulham,Charing Cross Hospital Campus Library,Library,51.48810639999999,-0.2192565,4.4,0.4497465516130129,0.25,0.75,0.0,General,"wonderful (6), safe (3), tidy (3), messy (3), fantastic (3)",8,,E01001890
Hammersmith and Fulham,Castelnau Library,Library,51.48029890000001,-0.2374354,4.1,0.5835619886716207,0.0,0.5333333333333333,0.4666666666666667,"Accessibility, Noise, Comfort, Atmosphere, General","messy (9), safe (9), disappointing (9), comfortable (9), quiet (9), good (9), difficult (9), noisy (6), tidy (3), roomy (3), easy (3)",15,,E01003800
Hammersmith and Fulham,Hammersmith Library,Library,51.4946475,-0.2236637,4.0,0.6148533900578816,0.0,0.6,0.4,"Noise, Comfort, Atmosphere, Maintenance, Aesthetics, General","lovely (21), good (18), spacious (9), quiet (6), walking (3)",104,,E01001898
Hammersmith and Fulham,The Polish Library,Library,51.493503,-0.2374972,5.0,0.6037824551264445,0.0,0.6666666666666666,0.3333333333333333,,,4,,E01001932
Hammersmith and Fulham,Local History Centre,Library,51.4946262,-0.2236905,1.0,0.4322578907012939,0.3333333333333333,0.6666666666666666,0.0,,,1,,E01001898
Hammersmith and Fulham,Chiswick Library,Library,51.4915797,-0.2610299,4.4,0.6398992498715719,0.1333333333333333,0.0666666666666666,0.8,"Accessibility, Noise, Comfort, Cleanliness, Atmosphere, Traffic, Aesthetics, General","easy (27), clean (27), good (24), tidy (12), near (12), walking (9), beautiful (9), quiet (9), great (9), spacious (9), roomy (3), noisy (3), dark (3), dead (3)",72,,E01002693
Hammersmith and Fulham,ArtsEd,School,51.49598659999999,-0.2530531,4.6,0.7021290977795919,0.0,0.0,1.0,"Safety, Noise, Maintenance, Aesthetics, General","wonderful (18), music (12), excellent (12), buzzing (9), lovely (9), amazing (9), old (9), fantastic (9), good (6), dark (3), dead (3), tidy (3)",65,,E01002573
Hammersmith and Fulham,"Swingland Swing Dance Classes & Events, Hammersmith",School,51.48966679999999,-0.2300984,4.9,0.6231791416803996,0.0,0.6,0.4,"Maintenance, Comfort, Aesthetics, General","great (12), safe (9), enjoyable (9), excellent (9), good (3), tidy (3), improved (3)",16,,E01001894
Hammersmith and Fulham,Tara House Montessori School,School,51.49476959999999,-0.2457474,4.5,0.8975737730662028,0.0,0.0,1.0,"Maintenance, Comfort, Aesthetics, General","amazing (27), wonderful (18), lovely (12), tidy (9), welcoming (9), excellent (9), good (3)",8,,E01002574
Hammersmith and Fulham,One World Montessori Nursery,School,51.50247319999999,-0.2198485999999999,4.0,0.6467149506012598,0.25,0.1666666666666666,0.5833333333333334,"Atmosphere, Aesthetics, General","disappointing (9), wonderful (9), amazing (9), lively (9), tidy (3), lovely (3)",5,,E01001857
Hammersmith and Fulham,Step By Step Day Nursery,School,51.49220999999999,-0.228807,2.7,0.9017276763916016,0.0,0.0,1.0,Cleanliness,"poor (3), clean (3), safe (3)",3,,E01001899
Hammersmith and Fulham,"Wordshark Numbershark - programs for reading, spelling, numeracy",School,51.4870867,-0.2220309,4.7,0.9851091901461284,0.0,0.0,1.0,General,fantastic (6),3,,E01001891
Hammersmith and Fulham,Singing lessons - Sing Naturally,School,51.4931394,-0.2512041,5.0,0.0,0.0,0.0,0.0,,,2,,E01002570
Hammersmith and Fulham,Little Muffins Nursery,School,51.4935882,-0.2432309,4.7,0.7911366840203603,0.0,0.2,0.8,"Accessibility, Safety, Comfort, Maintenance, Aesthetics, General","safe (21), amazing (18), welcoming (9), stunning (9), fantastic (9), old (9), difficult (9), great (9), far (9), updated (3), dark (3), dead (3), tidy (3), lovely (1)",26,,E01001933
Hammersmith and Fulham,BURLEIGH COLLEGE,University,51.49435599999999,-0.2268998,4.4,0.7508931795756022,0.0,0.2,0.8,"Comfort, Accessibility, General","enjoyable (18), messy (15), good (9), excellent (9), easy (9), perfect (9), safe (6), noisy (3), improved (3)",25,,E01001898
Hammersmith and Fulham,Polish University Abroad,University,51.493503,-0.2374972,3.0,0.6515880227088928,0.0,0.5555555555555556,0.4444444444444444,"Maintenance, Accessibility, General","great (18), accessible (18), new (9), messy (6), tidy (3), disappointing (1)",4,,E01001932
Hammersmith and Fulham,Leadership College London,University,51.4914795,-0.2254320999999999,5.0,0.7717392007509868,0.0,0.2,0.8,General,"great (9), tidy (6), amazing (6)",5,,E01001898
Hammersmith and Fulham,West London College - Hammersmith & Fulham College,University,51.49098619999999,-0.214035,3.7,0.7862853725751241,0.0,0.0,1.0,"Accessibility, Noise, Comfort, Atmosphere, Maintenance, Aesthetics, General","amazing (36), improved (30), safe (24), easy (18), old (18), excellent (18), good (18), difficult (9), wonderful (9), enjoyable (9), near (9), new (9), far (9), modern (9), noisy (3), active (3), loud (3), lively (3), beautiful (3)",253,,E01001871
Hammersmith and Fulham,IntoUniversity Hammersmith,University,51.4870214,-0.2086482,5.0,0.0,0.0,0.0,0.0,,,1,,E01001909
Hammersmith and Fulham,City Yoga,University,51.4859241,-0.2381263,5.0,0.0,0.0,0.0,0.0,,,1,,E01003803
Hammersmith and Fulham,"Imperial College London, Charing Cross Campus",University,51.4880748,-0.219264,4.3,0.5928908338149389,0.4,0.2,0.4,General,good (9),8,,E01001890
Hammersmith and Fulham,Zamiejscowy Wydział Prawa w Londynie Europejskiej Wyższej Szkoły Prawa i Administracji,University,51.493503,-0.2374972,5.0,0.0,0.0,0.0,0.0,,,1,,E01001932
Hammersmith and Fulham,Kingsgate International College,University,51.49492360000001,-0.2260641999999999,5.0,0.570539136727651,0.0,1.0,0.0,General,good (9),1,,E01001898
Hammersmith and Fulham,Chelsea Independent College,University,51.4851065,-0.2202395,5.0,0.0,0.0,0.0,0.0,,,1,,E01001891
Hammersmith and Fulham,University of the Arts London,University,51.5038106,-0.2289350000000001,5.0,0.0,0.0,0.0,0.0,,,3,,E01001940
Hammersmith and Fulham,"UAL School of Pre-Degree Studies, Lime Grove",University,51.5036503,-0.2279355,3.7,0.7647497812906902,0.0,0.2,0.8,"Noise, Cleanliness, Atmosphere, General","poor (18), good (18), safe (15), clean (9), awful (9), music (9), empty (9), great (9), worst (9), tidy (6)",19,,E01001941
Hammersmith and Fulham,BPP University,University,51.5049991,-0.2231126,3.8,0.734311189254125,0.2,0.0,0.8,"Maintenance, General","worst (18), noisy (15), new (9), tidy (6), messy (6), safe (3), lovely (3)",129,,E01001943
Hammersmith and Fulham,Dispensaire Francais Societe Francaise de Bienfaisance,Hospital,51.4933068,-0.220294,4.2,0.7742775440216064,0.0,0.2,0.8,General,"fantastic (6), safe (3)",22,,E01001869
Hammersmith and Fulham,Richford Gate Primary Care Centre,Hospital,51.5004854,-0.2265224,3.2,0.6132629930973053,0.2,0.0,0.8,"Maintenance, General","messy (15), wonderful (9), excellent (9), good (9), tidy (9), great (9), dark (6), dead (6), safe (6)",11,,E01001896
Hammersmith and Fulham,Dental Kids,Dentist,51.4935171,-0.2467043,4.6,0.8984672586123149,0.0,0.0,1.0,"Maintenance, Cleanliness, Aesthetics, General","amazing (15), good (15), clean (9), broken (6), relaxing (3), messy (3)",32,,E01002575
Hammersmith and Fulham,Private Walk in Clinic,Hospital,51.50195950000001,-0.2296334,4.5,0.6607194224993388,0.2,0.0666666666666666,0.7333333333333333,"Noise, Cleanliness, Atmosphere, General","excellent (18), clean (18), good (18), perfect (9), quiet (9), noisy (6), safe (3), dark (3), dead (3), walking (3)",124,,E01001940
Hammersmith and Fulham,Medicspot Clinic Shepherds Bush,Hospital,51.50588260000001,-0.2277311,4.2,0.6429775456587473,0.2222222222222222,0.1111111111111111,0.6666666666666666,"Maintenance, Aesthetics, Accessibility","old (9), far (9), lovely (9), connected (9), safe (9), tidy (9), roomy (6), noisy (3), remote (3), lively (3)",5,,E01001941
Hammersmith and Fulham,The Medical Centre W12,Doctor,51.50693809999999,-0.2437508999999999,1.8,0.8253241757551829,0.0,0.2666666666666666,0.7333333333333333,"Maintenance, Aesthetics, Accessibility, General","worst (18), noisy (12), old (9), awful (9), bad (9), tidy (9), new (9), near (3)",65,,E01001956
Hammersmith and Fulham,Holly Road Medical Centre,Hospital,51.4928215,-0.2603656999999999,4.4,0.7721508979797364,0.0,0.2,0.8,"Accessibility, Comfort, Maintenance, Aesthetics, General","amazing (27), messy (18), great (18), good (15), pleasant (12), new (9), awful (9), lovely (9), easy (9), safe (9), tidy (6), wonderful (3), active (3), attractive (3)",22,,E01002693
Hammersmith and Fulham,The New Surgery,Hospital,51.5060362,-0.2355943999999999,4.1,0.6747390071551005,0.0,0.2666666666666666,0.7333333333333333,"Maintenance, Comfort, Aesthetics, General","new (27), comfortable (9), good (9), tidy (9), bad (9), pretty (9), excellent (9), safe (6), messy (6)",126,,E01001860
Hammersmith and Fulham,Hammersmith Surgery,Hospital,51.49089009999999,-0.2272792000000001,2.6,0.6038382112979889,0.0,0.6,0.4,"Maintenance, General","messy (30), tidy (21), great (18), safe (18), poor (18), fantastic (9), noisy (3)",129,,E01001893
Hammersmith and Fulham,Stamford Brook Centre,Hospital,51.4975676,-0.2448344999999999,3.0,0.8437861700852712,0.0,0.0,1.0,General,"awful (18), fantastic (6), safe (3), wonderful (3)",2,,E01002574
Hammersmith and Fulham,DocTap Private GP,Hospital,51.4924504,-0.2292303000000001,4.8,0.7836501081784566,0.0,0.2,0.8,"Accessibility, Safety, Comfort, Cleanliness, Atmosphere, Aesthetics, General","calm (21), safe (21), excellent (18), easy (9), great (9), clean (9), pleasant (9), wonderful (6), tidy (3), fantastic (3)",75,,E01001894
Hammersmith and Fulham,Enhance Medical Group,Hospital,51.4938738,-0.2261409,4.2,0.7356936713059743,0.1333333333333333,0.0666666666666666,0.8,"Accessibility, Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","amazing (72), messy (39), good (27), comfortable (18), tidy (12), calm (12), easy (9), neat (9), perfect (9), lovely (9), noisy (6), roomy (6), beautiful (3), safe (3)",89,,E01001898
Hammersmith and Fulham,Pilsudski Jozef Institute,Museum,51.493503,-0.2374972,4.0,0.0,0.0,0.0,0.0,,,1,,E01001932
Hammersmith and Fulham,Chiswick House and Gardens,Park,51.48380340000001,-0.258696,4.6,0.6068604151407878,0.0,0.4,0.6,"Accessibility, Noise, Atmosphere, Aesthetics, Traffic, General","lovely (36), good (27), perfect (18), parking (15), beautiful (15), safe (15), near (12), great (9), gorgeous (9), peaceful (9), amazing (9), central (9), walking (6), tidy (3), cars (3), relaxing (3), busy (3)",4027,,E01002577
Hammersmith and Fulham,Frivoli,Art Gallery,51.4922216,-0.2561805,3.8,0.7072078029314677,0.0,0.4,0.6,"Comfort, General","amazing (18), wonderful (18), pleasant (9), great (9), welcoming (6), fantastic (6), safe (3), messy (3), noisy (3)",8,,E01002693
Hammersmith and Fulham,Artwise,Art Gallery,51.4931381,-0.2347744,3.0,0.0,0.0,0.0,0.0,,,1,,E01001894
Hammersmith and Fulham,Denis O'Regan Gallery W6,Art Gallery,51.4932618,-0.2388307,4.5,0.8848366041978201,0.0,0.0,1.0,General,"amazing (18), lovely (6), safe (3), great (3)",4,,E01001932
Hammersmith and Fulham,Apperley Arts,Art Gallery,51.5036026,-0.2439468,5.0,0.5548665672540665,0.0,0.5,0.5,"Aesthetics, General","fantastic (9), lovely (9), great (9)",2,,E01001865
Hammersmith and Fulham,Sena shah artwork,Art Gallery,51.48328550000001,-0.2198796,5.0,0.0,0.0,0.0,0.0,,,1,,E01001888
Hammersmith and Fulham,67 Studio,Art Gallery,51.4817127,-0.2221145,5.0,0.7940702040990194,0.0,0.0,1.0,"Aesthetics, General","wonderful (15), gorgeous (9), beautiful (9), fantastic (3)",3,,E01001888
Hammersmith and Fulham,AALondon gallery,Art Gallery,51.4917981,-0.2556547,5.0,0.703463739156723,0.0,0.4,0.6,"Safety, Comfort, Maintenance, Aesthetics, General","old (18), modern (9), new (9), secure (9), beautiful (9), wonderful (9), lovely (9), welcoming (9), tidy (3)",15,,E01002570
Hammersmith and Fulham,Hansard Studio,Art Gallery,51.5031804,-0.215628,5.0,0.0,0.0,0.0,0.0,,,2,,E01002869
Hammersmith and Fulham,The Lemongrove Gallery,Art Gallery,51.49228110000001,-0.2617466,4.8,0.593812096118927,0.0,0.8,0.2,"Maintenance, Aesthetics, General","good (18), lovely (15), stunning (9), new (9), noisy (3)",13,,E01032573
Hammersmith and Fulham,Turnham Green,Park,51.49203019999999,-0.2663174,4.5,0.6635634422302246,0.0,0.2,0.8,"Accessibility, Atmosphere, Maintenance, Aesthetics, General","beautiful (48), lovely (27), relaxing (15), parking (9), good (9), central (9), perfect (9), old (9), walking (3), safe (3)",1314,,E01032573
Hammersmith and Fulham,Leader's Gardens,Park,51.470625,-0.222482,4.4,0.5750347177187601,0.0,0.8,0.2,"Accessibility, Comfort, Maintenance, Aesthetics, General","lovely (24), good (18), pleasant (9), parking (6), safe (6), old (3), noisy (3), tidy (3), near (3), walking (3)",435,,E01004605
Hammersmith and Fulham,Kew Bridge,Train Station,51.4894883,-0.2870853,4.0,0.5939858436584473,0.2,0.4,0.4,"Aesthetics, Atmosphere, Accessibility, General","good (18), central (9), excellent (9), near (9), flow (6), far (6), bad (3), messy (3), crowded (3), tidy (3), calm (3), safe (3), bikes (3)",63,,E01002566
